tree_code,area_b,area_s,area_u,eccentricity_b,eccentricity_s,eccentricity_u,ellipse_aspect_ratio_b,ellipse_aspect_ratio_s,ellipse_aspect_ratio_u,ellipse_center_0_b,ellipse_center_0_s,ellipse_center_0_u,ellipse_center_1_b,ellipse_center_1_s,ellipse_center_1_u,hu_moment_0_b,hu_moment_0_s,hu_moment_0_u,hu_moment_1_b,hu_moment_1_s,hu_moment_1_u,hu_moment_2_b,hu_moment_2_s,hu_moment_2_u,hu_moment_3_b,hu_moment_3_s,hu_moment_3_u,hu_moment_4_b,hu_moment_4_s,hu_moment_4_u,hu_moment_5_b,hu_moment_5_s,hu_moment_5_u,hu_moment_6_b,hu_moment_6_s,hu_moment_6_u,kurtMaj_b,kurtMaj_s,kurtMaj_u,kurtMin_b,kurtMin_s,kurtMin_u,lenMaj_b,lenMaj_s,lenMaj_u,lenMin_b,lenMin_s,lenMin_u,major_axis_b,major_axis_s,major_axis_u,max_ax_length_b,max_ax_length_s,max_ax_length_u,minor_axis_b,minor_axis_s,minor_axis_u,perimeter_b,perimeter_s,perimeter_u,skewMaj_b,skewMaj_s,skewMaj_u,skewMin_b,skewMin_s,skewMin_u,varMaj_b,varMaj_s,varMaj_u,varMin_b,varMin_s,varMin_u,Leaf.sequenced,Nut.sequenced,Nut.presence.in.our.lab,Year,Nuts.sampled.by.Ferrero,Leaves.sampled.by.Ferrero,Garden.number,Plant.number,Duplicates.and.low.quality,Nut.weight,Nut.roundness.index,Shell.thickness.A,Kernel.roundness.index,Leaf.out.2015,Leaf.out.2016,Number.of.suckers,Vigor,Habit,Involucre.length.nut.length,Nut.cluster,Nut.shape,Nut.cross.section,Nut.shape.apex,Nut.apex.prominence,Size.pistil.scar,Nut.color,Size.basal.scar,Curvature.basal.scar,Nut.stripes,Shell.thickness.B.categories,Kernel.blanching.categories,Paste.protein.percentage,Paste.sugar.percentage,Paste.fat.percentage,Hexanal_D,Heptanal_M,Heptanal_D,Octanal_M,Octanal_D,Nonanal_M,Heptenal_2_M,Heptenal_2_D,Octenal_2_M,Filbertone_M,Filbertone_D,Benzaldehyde_M,furan_2_acetyl_M,phenylacetaldehyde_M,pyr2M_D,pyr25DM_M,pyr25DM_D,pyr2E_M,pyr26DM_M,pyr2E36DM_M,pyr235TRI_M,pyr2E6M_M,pyr2E5M_M,Pentanol_D,Pentanol_T,Hexanol_M,Hexanol_D,Heptanol_M,Octanol_M,Nut.average.size,Nut.perimeter,Nut.maximum.caliber,Nut.minimum.caliber,Nut.circularity
GE_TR74,113453.25,112202.5,121416.0,0.6169361044997494,0.3403197722570724,0.5540660182197092,1.2715288774435827,1.0666842335526148,1.2045018251184763,633.3764343261719,1168.372200012207,1756.4970092773438,369.40391540527344,974.4263916015625,363.67662048339844,0.1637974635396115,0.1601954009216827,0.16228680639249443,0.0014819686211153499,0.00012418416828312404,0.0009483283872883,1.3120077156514986e-06,3.01754659135358e-05,1.4739702847746634e-05,1.8965472393200592e-08,8.986714208380942e-08,1.2887822629530366e-07,8.94727498585072e-16,-6.946130253494538e-14,-1.8966171029056913e-13,2.543305740173209e-10,-5.657690982322039e-10,-2.896623502869973e-09,-1.9990314507422023e-15,-8.832609860897227e-14,2.971882669195353e-13,-0.9989525029850655,-1.0086427293793927,-0.989961964806287,-0.9993431381926048,-1.0005937177648585,-0.9894290948129876,428.60025837242847,392.4281904942092,436.1062030361593,339.7510982748791,369.3104487312566,360.29834430384153,428.10829162597656,391.07315826416016,431.6213073730469,381.7368027715521,390.67123568483606,417.41609263564067,336.85023498535156,366.70420837402344,357.98365783691406,1280.5468510389328,1306.2367113530636,1317.6092937588692,-0.00013844979984874942,-0.006376251292600924,-0.0073032663497702,-0.00740014542595815,-0.01659126070096165,-0.028067771891136652,11507.286814598949,9602.869560765383,11779.77531449621,7159.708881935276,8459.746300081286,8026.481991407217,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR75,130898.25,141414.5,120597.25,0.5697539269336946,0.38541572989544465,0.6150749923129873,1.2169597211038976,1.0912413217728922,1.2710261068814392,1350.349609375,1863.3827209472656,2398.4766845703125,440.76771545410156,961.2906036376953,371.6669006347656,0.16237489261707644,0.16019337290733396,0.16406260619514118,0.0010047419429638,0.0002190132994467287,0.00152610669082655,6.70817096488761e-06,2.06202229591364e-05,1.4062626234026216e-05,6.26643819603018e-08,2.5810292243774154e-08,1.8997111208183853e-07,2.0716635356950856e-14,1.2006412908247914e-14,1.0641049890762594e-13,4.06087183407805e-10,2.2866508626943425e-10,2.3726899211237936e-09,3.3268420276906246e-14,7.001780756763998e-15,-2.1250559701108843e-13,-1.000980681335538,-0.9874173399274798,-0.9805343420301456,-1.0003163890356948,-0.9883218138305154,-0.9796249885073218,449.65503841156936,447.0903238128474,447.3501105261704,372.3517668282235,409.45451245265093,353.7984109654876,450.1475830078125,442.6742935180664,441.81529235839844,405.27862905276936,440.842763244394,364.92443486239006,370.0078125,406.4632263183594,347.2827453613281,1374.358031630516,1435.4707293212414,1330.6301082968712,-0.01148953809760275,0.008077731695718626,0.00580804190742905,0.00388946281528235,0.0151725477026769,0.0117985506969349,12749.801946261645,12284.091426561034,12312.794181482626,8597.471643439341,10463.0286123201,7574.238839406468,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR76,74015.0,82118.25,63367.75,0.5457354079891243,0.4500162779928171,0.5612354059421167,1.1933968955358527,1.1297679294319356,1.208252898888079,570.5561676025391,1175.155632019043,1791.2718505859375,359.67454528808594,990.6547241210938,378.1180419921875,0.16188210668251815,0.1610012848831206,0.16227368812496065,0.00075976878063495,0.00040581063356117595,0.0009512354048612499,3.382151166132296e-05,8.045146165536943e-06,1.8331332270818393e-06,2.2173540037726452e-07,6.16849070805437e-08,1.585731794983294e-08,-1.717703507911373e-13,4.4415714550367614e-14,1.702457567428622e-16,-2.1166433349731116e-09,1.3154387297988242e-09,1.4976421619261517e-10,4.844884232567561e-13,1.060961993630721e-14,3.0329145502350815e-15,-1.0049194753291781,-0.9320806128244272,-0.993255512554874,-1.0049698088390873,-0.9420264095127651,-0.9914166611771096,335.7127217993215,359.96090052109537,314.5261086318982,282.54603986737993,311.7328924528037,261.58847170240904,335.9412384033203,341.51964569091797,312.0128479003906,307.88289094762615,363.80698500713925,289.5185658986311,281.49281311035156,303.8418273925781,258.19818115234375,1040.288447022438,1125.7747705578804,954.4686421751976,0.032068127670356654,0.012573599531063325,0.0024207838942866006,0.0032371373843376496,-0.005467021897561224,0.00452730326412855,7048.749425421631,7363.552578791789,6151.599370110537,5003.761324131685,5919.990988022139,4194.8622529137465,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR77,134320.25,116761.75,152348.25,0.4563914514846651,0.5722209323828942,0.3649016747906069,1.124393759658288,1.2676867193278278,1.1090335396049946,1317.404541015625,1840.8768005371094,2404.71435546875,302.61485290527344,967.3619995117188,326.62322998046875,0.16074392347344651,0.16541001056220367,0.1616568558488095,0.0003772408781057,0.0017795778805602767,0.0004498443242883923,2.0427608047036132e-05,4.1315565011018156e-05,9.948103252772862e-05,2.938451228643629e-08,3.697827287129513e-07,6.453377915379992e-08,-3.128063897861721e-14,1.161476117899536e-12,2.859407034044768e-14,-5.578173138849407e-10,8.608221499126121e-09,-6.657093920343595e-10,-1.726481186620529e-14,1.3183852556348427e-12,4.539163953670016e-14,-0.9583153062322425,-0.988548705709358,-0.993758653951657,-0.9533518079141776,-0.9781799113759259,-0.9931035625643894,448.73396413563944,434.7473070583638,471.3509728525903,398.91465349150167,355.56754318273414,417.8626550080576,438.7727966308594,435.3836364746094,464.96885681152344,402.51036221058837,419.51758751096736,439.2651660399672,390.085205078125,341.9830551147461,418.65150451660156,1387.8138761520386,1346.8285937905312,1496.3529806137085,-0.0013208154077423004,-0.023675910009088624,-0.040032937077195,0.006353506411923903,0.005930004349387298,0.08287677259861474,12152.118394216235,12132.23941620364,13794.94761491242,9535.78432033112,7352.332706009208,10942.309387579195,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR78,105834.0,113238.875,120277.0,0.47709597855349145,0.31294583312108315,0.4912929174727584,1.1465236148129805,1.059781956834696,1.148530704597265,2376.3905029296875,1813.2458190917969,1303.0066528320312,323.7174377441406,935.5573272705078,363.86737060546875,0.16121818527930087,0.16032363484569884,0.16116276984949757,0.0005294081075846499,0.00010065535642853113,0.00053636092136605,3.801864825192312e-05,3.156218389820697e-05,3.059404105027246e-05,1.145060999452649e-07,8.366031980623427e-08,1.7919832759113957e-07,9.98616174289977e-14,9.871666041128117e-14,3.100922573660419e-13,1.9531190308781478e-09,3.916409795176773e-10,1.6199180746552753e-09,-7.511704541760995e-14,-1.2709455019582029e-13,3.4574928897777514e-13,-0.9878201492875244,-0.9609569215368439,-1.0034411602731814,-0.989054096341879,-0.9773038150500997,-1.0035701852376664,395.14418854016606,406.26827377224015,420.38655110555334,347.2812956145035,374.985849007573,365.05269191630487,393.65882873535156,390.8646545410156,420.53155517578125,375.32813414566385,405.16381107114347,372.01937593318917,343.09429931640625,368.94490814208984,366.0552520751953,1233.1828889846802,1447.0999299287796,1314.1240128278732,-0.0540851384892531,0.0152001486136497,0.0359488505660761,0.0168271936551323,0.0008241919519668003,0.037523003849776346,9727.749348584108,9597.207002911393,11134.897383502892,7426.566154034162,8653.147206878131,8341.03478136349,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR79,125440.75,116470.5,127673.25,0.41183754846259557,0.47932921868836953,0.5207599918293019,1.101148886865614,1.1418028511596565,1.1713797025351664,1188.1675720214844,1766.868896484375,2334.875244140625,912.1190490722656,389.0369338989258,903.8448181152344,0.16028173186873407,0.16098953430062812,0.16211239081666085,0.00024707905629495143,0.000460360410137725,0.0006935036246247,1.7086349966530675e-05,8.069521542518996e-06,6.231842453673828e-05,3.0628141258856653e-08,3.0365570921856374e-08,3.204844794346813e-07,-1.6744241836280492e-14,-1.8845059677581983e-14,1.6328613871250646e-12,-4.446126344885779e-10,-6.536383554045578e-10,1.5341129417063301e-09,-1.3722309271261776e-14,5.703950581703321e-16,1.755324511636993e-12,-0.9829934668858793,-1.0111911378361993,-0.9589569851977233,-0.986889689227725,-1.0090090464752346,-0.9556187338336521,424.06779937002705,406.7581478514937,445.47904582978845,388.4790918191309,363.82068142658744,380.7756873331297,419.79833984375,410.19503021240234,437.03724670410156,389.97562471110825,403.11498614540966,386.72405691222986,381.3648223876953,359.9562301635742,373.0721740722656,1343.1570224165916,1306.209799617529,1373.541799545288,0.01661657764675225,-0.00319304745460695,-0.02883531846485845,0.0005737045820654006,0.025193660259417473,-0.039248752370433196,11030.000255159797,10620.537499956696,12072.21803179502,9166.738080744904,8208.055693761684,8710.95151778837,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR80,154882.75,172126.25,173408.0,0.6391412311187671,0.4817281519952201,0.5488569711770601,1.3020500713279368,1.1505114088522772,1.1974921572795076,1715.9089965820312,583.4002151489258,1676.8956298828125,371.24749755859375,654.3002166748047,932.8052062988281,0.1649084776298657,0.1620191855557963,0.16193866174022065,0.00184570290127225,0.000702959538598675,0.0008659044999424,1.2643003014488365e-06,2.5963527266882372e-05,3.4601201656740005e-06,2.334216620050772e-08,8.310599713502345e-08,2.529608603764993e-08,5.999191445534578e-15,5.0276221619292363e-14,-4.149093975932003e-15,7.053684726034428e-10,1.9422697838010982e-10,-3.577162964029343e-10,4.823285262687918e-15,2.605434867173057e-13,-1.7000470063464473e-15,-1.0009683279082575,-1.0409996931865466,-0.9903810321536792,-1.0011536870296798,-1.034337230440955,-0.990246660368024,507.35679317474364,498.71245265208574,516.9330318371291,389.17105596251946,426.3860449085454,434.10782144439275,506.72741699218756,504.74951934814453,514.8626708984375,486.52069269683085,475.2170886129911,486.8233765956602,389.5144958496094,438.4010009765625,430.0804748535156,1500.370225906372,1613.784438341856,1587.2438524365425,0.007210991334918601,0.030014560497145498,0.00912245810208915,0.00649857051127485,-0.006305450762160075,0.006272428352475449,16122.180163084693,16182.031067243672,16632.290180422468,9513.689845012676,11844.856039907325,11555.096120263977,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR84,125830.5,125807.875,118800.75,0.5179838011839197,0.3871031433531391,0.5213157500223555,1.169824919365178,1.0944367223627398,1.1734061389555444,594.3719177246094,1147.2098083496094,1774.50244140625,350.5760040283203,1000.3624267578125,375.8310546875,0.1614278105061706,0.16088216740238348,0.1613829258108185,0.00065670363713485,0.00031218178356735274,0.00065861243194085,1.5355952911129647e-05,4.09645206869262e-05,1.4070771670163654e-05,1.1876392890300276e-07,1.241681072694822e-07,8.27368420889833e-08,1.780294055019362e-13,-2.2174385332115298e-13,-5.066250529432597e-14,1.526076712437562e-09,-2.1601876425157644e-09,-1.1842718322799744e-09,-2.2639546423604087e-13,1.0439042968895203e-13,-7.13032542841774e-14,-0.9796701907095782,-1.0018436511790456,-0.9860340261734182,-0.9814566803523352,-0.995550956386968,-0.9866500955224506,439.7287407582205,421.7828843003937,423.0517252320547,374.40009562700254,392.4970410698364,363.59148383422166,433.1892852783203,419.6797637939453,421.8615417480469,392.43507300624134,412.78120186862213,393.5053611497153,370.33729553222656,382.9852523803711,359.2681121826172,1342.893564760685,1436.688243329525,1306.4879758954048,0.0191425784283386,-0.0032140529446774754,0.0002906611884527493,-0.02080976428063715,-0.04852805742895848,0.0371334843635658,11813.967059641065,11236.892194635515,11164.12291396634,8589.424264152714,9106.885196458486,8103.342844640578,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR85,142123.25,135857.75,145945.5,0.5953462879173005,0.2705199330834337,0.5250919162344672,1.245568773249285,1.0419223876672807,1.1750403495343895,595.0387725830078,1183.0038528442383,1761.5181884765625,380.4463653564453,1009.3924713134766,369.22621154785156,0.16350073515191835,0.15970370717643306,0.16168549711760904,0.0012986858044839499,4.724243171194095e-05,0.000716113325952,2.214690496220298e-05,1.9877422132752842e-05,1.2751539485117844e-05,2.908264223417022e-07,3.437483857319238e-08,1.1064932691521503e-07,5.70632601366305e-13,6.101588653419655e-14,1.6048928131526924e-13,7.4342958855148025e-09,1.2811555400126786e-10,2.8384627777280985e-09,1.931283827317539e-14,1.357113606376835e-14,-1.9146755065782685e-14,-0.9841469853047783,-0.9876209522260527,-0.9874107417000253,-0.9842093028240371,-0.9882822544289875,-0.9858938506057026,481.67031048749357,429.3924530674065,472.29142961092657,386.33552006223795,417.96111566690536,401.16233625378663,475.86553955078125,424.11119842529297,465.41111755371094,435.08153075987605,431.73798000470686,447.99390774256364,382.0690002441406,407.4043273925781,396.1663055419922,1437.5123590826988,1483.633679509163,1579.6580629348755,0.04286608909436465,0.011345019510953201,-0.0356492390638964,0.012038580106457902,-0.009427724102493025,0.0030075203735903996,14225.785448017446,11311.23743513802,13816.133587540702,9108.660332943135,10483.541242789905,9891.035204591317,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR86,97936.75,84465.5,91543.5,0.5235105114510639,0.29358803446679205,0.5778974806166544,1.1737714415688716,1.0463119336470323,1.225463036469773,1703.3502807617188,622.26611328125,1698.5576171875,936.5502624511719,658.8561248779297,348.2105407714844,0.16134153141888324,0.16011495129070719,0.16266599722139555,0.0006074202986163,5.846979667927504e-05,0.0010559277997992,2.368265212768287e-05,2.3914144835760093e-05,1.6966391471256998e-05,1.362864425764864e-07,3.538993923153865e-08,1.8002576422246875e-07,1.855088483470631e-13,6.635532443709748e-14,1.2263888453850422e-13,1.9120917281925407e-09,1.473412089228628e-10,1.541852044237057e-09,7.571323290686339e-14,2.934575200416696e-14,3.627960569648355e-13,-1.0075465360545737,-0.9923893237178046,-1.0060656988720362,-1.0056622352657467,-0.9808646849217593,-1.0064631949149283,379.7853371353044,340.8245498065336,376.68637612125906,329.13121846788925,330.66070338060035,310.06185478489544,382.76622009277344,335.48917388916016,379.1234436035156,337.3476602352106,344.86168572211096,354.18815786172416,326.0171356201172,320.66864013671875,309.3769226074219,1193.0199383497238,1206.8103046417236,1173.6559772491455,-0.04541527108059315,0.024436600333058667,0.005101131833984201,-0.009369265251139701,0.02089594523529265,0.010961500050009699,9155.307064308861,7113.889916733014,8975.583646449813,6727.681567335543,6489.9282491514405,5994.810951539576,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR87,156577.75,150010.75,146483.25,0.6315601893852749,0.45782548600657613,0.4355916515482759,1.2900180743142275,1.1284552502760552,1.112304983762101,630.9595642089844,1176.0650482177734,1770.2340698242188,366.8708801269531,988.7104797363281,335.0869903564453,0.16474202253738696,0.16066850879122094,0.16098295009092875,0.00147734951103915,0.0003664558673002,0.000322080528376,9.173248648033842e-05,1.1463240593612919e-05,6.493697050503767e-05,1.291016102685969e-06,1.9996666349151368e-08,3.0885206269814915e-07,1.1177343172033322e-11,-6.038226711448702e-15,1.5818637016057135e-12,3.5631512077472884e-08,-2.418157096389457e-11,5.0950528900914026e-09,6.621077023006847e-12,1.0201122714977549e-15,-5.218503220642714e-13,-0.970641556196657,-0.9896922151773896,-0.9742716008958583,-0.9671831406479188,-0.9852391875547266,-0.974493407838928,505.3100597263158,463.17310367410437,466.0235583088205,410.1243056832309,426.5696959129068,412.163436966846,508.4789581298828,464.1369400024414,456.1792297363281,392.7301872787474,445.4690977597943,444.99537859907025,394.3273620605469,411.0702362060547,410.1495819091797,1518.6544961333275,1589.965676099062,1472.6128663420677,-0.08503407168618984,0.00862570323584275,0.07893009713882129,-0.0328852862443726,-0.0214126038635225,-0.0384597101732676,15939.94050997834,13519.008859246951,13144.803050687504,9955.700228557094,10692.938441858516,10536.877796565946,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR88,140290.75,133972.875,131941.0,0.5379237119720064,0.5335349302280791,0.41415017641389434,1.2012549928326604,1.2342833831295545,1.0992271094013315,589.0030212402344,1129.6387329101562,1649.0974731445312,368.3118591308594,921.6546630859375,355.35374450683594,0.1635740467702112,0.16476753532534652,0.16019172918645974,0.0010120179171617,0.001489502462204589,0.00024966021855694995,0.00011371778398075,3.1012000857710584e-05,7.812250305213868e-06,1.4280904793253985e-06,3.0231891317494745e-07,9.839545603426107e-09,1.9723849267375544e-11,-4.70347412129846e-13,7.508290756608032e-16,5.029224108558046e-08,-1.0465817749197969e-08,-1.285725085382968e-11,-5.7204786972270344e-12,4.225784589256161e-13,-2.036065837095175e-15,-0.9608607260731123,-1.024156159043795,-1.008499830155847,-0.9640013043420272,-1.0067983452815379,-1.0072446322489266,477.78783987198483,454.25603936889314,438.3660725525942,394.8520994882765,376.40168188643804,388.9962213505694,464.1144714355469,461.1133270263672,430.1308288574219,465.2279011409354,441.8640433835401,432.2929630891503,388.5166015625,373.5028762817383,391.4292755126953,1445.3824166059494,1537.8095633089542,1553.474298298359,-0.054472234783496505,-0.02709137220903015,0.00921063780782815,-0.066577215734815,-0.04142011059604218,-0.0048235682636763,13498.694158195729,13573.00347279997,11649.530287607908,9520.39845089819,8660.253161996343,9590.570350722752,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR89,146217.75,140329.25,137834.5,0.46751894016506174,0.49017037935696434,0.485992934680609,1.1368634995751108,1.1584795328648858,1.1450907031779638,1372.6932373046875,1806.3948059082031,2430.6824951171875,310.6985778808594,1004.7993469238281,380.79151916503906,0.1614875166508156,0.16154957416512075,0.16240101781192215,0.00047060829217855004,0.000569541128319925,0.0005783358990683501,7.21443394259108e-05,2.31974948614679e-05,0.00013075008129003466,2.0989496224827519e-07,7.805158029189645e-08,1.177005673518507e-06,-1.1517790245563854e-13,2.366840223526335e-14,-2.2865980041368434e-11,-3.3351210062898924e-10,-1.3453577768840237e-10,-3.022026126774036e-08,-7.59569339865649e-13,3.148368462522696e-14,-2.5029842547194648e-12,-1.007181552078197,-1.0195281325041567,-1.0062248813873644,-1.004954837520803,-1.0144001095123345,-1.000162192835163,460.78643913034807,449.40146419420154,452.01018533528116,409.7051705982732,398.9025580468323,391.5881050173529,460.33302307128906,456.1189498901367,451.3916320800781,428.71019058609767,427.8970396727074,424.5213608912504,405.3109436035156,393.77156829833984,394.2837371826172,1562.5245514512062,1556.0331747829914,1591.6458716392517,0.016403205078916804,0.01650324118659515,-0.0013416879235547997,-0.0009518850212541993,-0.0011926986895909007,0.04301542610635735,13409.784036021387,12988.234184295592,12840.553207486628,10306.729481118027,9796.686592274624,9643.175158819544,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR90,108112.75,92831.875,113441.0,0.5195755256000489,0.44127243238321734,0.5197318164506053,1.1737165436876642,1.134158521251539,1.1722039157068904,636.2298736572266,1161.2002639770508,1706.755615234375,353.5019989013672,913.6710815429688,356.4658203125,0.1613616441001389,0.16231299819461112,0.16158212065365835,0.0006491095127806,0.0006879834375572763,0.0006921887765970001,1.4254449961210882e-05,6.14194673156158e-05,2.4751401337436697e-05,1.0005432203364074e-07,6.396853285718758e-07,1.3811206361012871e-07,-1.4774127109203392e-14,-4.697018813030176e-12,-2.5217798149530816e-13,-6.064469460297515e-10,-1.4239346427594655e-08,-1.9497403866625696e-09,1.748370033830653e-13,7.371883528291496e-12,7.168872099537376e-14,-0.9886713613077514,-0.9962745357629298,-0.9974309734733552,-0.9893484812458077,-0.9758711672705465,-0.997665891425978,405.2041936345543,369.5477448911234,416.4637828170627,346.4234895197805,332.21758532692564,349.88517268364575,401.9016876220703,367.9844436645508,412.2572784423828,358.4938045646545,364.76069924245587,384.881742317428,342.33154296875,324.08280181884766,351.58740234375,1242.860559105873,1230.4653735160828,1282.0529457330704,-0.0017461028437183515,-0.024056837328395426,-0.0075968394206056,-0.014871487014066001,-0.0674918597482778,0.020879702793348796,10129.273569069437,8665.415826794479,10700.41225971343,7404.645736121201,6493.357813767183,7719.153147773868,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR91,68711.75,88010.75,79123.25,0.47423106235035617,0.4279404991679562,0.46422592397836204,1.1407869999496922,1.1263730673656165,1.1290293522231303,641.3428039550781,1223.8480682373047,1712.4452514648438,353.9204864501953,979.2024536132812,336.7797088623047,0.16173764645456412,0.1614654738291303,0.16071760530398335,0.00045120177154905,0.00043952707431813346,0.0003593394746333,0.00011391992612861034,4.7155427571419044e-05,2.542676419994437e-05,5.555486258835607e-07,3.053734981753471e-07,1.0670020726648703e-07,7.052213299292605e-12,1.826140906396918e-12,-2.1054095412440924e-13,1.3687179603984946e-08,6.173441645335203e-09,-1.274350439348009e-09,1.5406300184760191e-12,-3.5904823606543194e-13,1.5351613648360513e-13,-1.0065983018773352,-0.9475868464932886,-1.00362514509095,-1.0073852341197393,-0.9601086288763507,-0.9993979730051767,316.7688742778176,370.2886593589343,341.12816854079284,278.19709360718855,322.8899312211887,302.5926409131312,318.0842590332031,354.5673828125,336.9930877685547,306.18072870882565,373.440778518148,332.1356389441794,279.2826232910156,315.93526458740234,298.4800720214844,1015.5397083759308,1321.2869629263878,1314.9143793582916,0.03499881325454355,-0.03874021670270645,0.003780987445025601,-0.0011758900682856,-0.040664863615348074,-0.0369723496600378,6283.459681698354,7972.011107339897,7151.023174333597,4893.669657885435,6320.921363153323,5650.328456923948,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR92,87333.25,92366.875,87417.75,0.564693966703441,0.4825143023208478,0.48998865879882225,1.2117068349477487,1.16798986542117,1.154143788646273,1308.2470092773438,1872.4730224609375,2391.24853515625,368.6530456542969,947.1119537353516,374.97801208496094,0.1623131294368288,0.16204839165160742,0.1612767502835353,0.0009472048195208499,0.000745948729802775,0.0005841508906153,1.4660895428415014e-05,9.042028931900948e-06,1.8329259763253134e-05,1.63219998813445e-07,3.732161585578888e-07,6.110383775337198e-08,2.753637890840585e-13,2.0306030131823824e-12,-5.477479859500129e-14,3.859635683028153e-09,1.2133388175911465e-08,-1.34234606372327e-09,4.410957179944734e-14,2.9558660125838285e-13,1.1475167497333594e-15,-0.9895871036788517,-0.9600624517964167,-0.9871391868869299,-0.9908158500829896,-0.964135480372126,-0.9866426108635924,371.82737523751587,383.3808500434339,364.26232159745143,304.8001836395873,327.52519367155674,313.4699746956903,367.3084106445313,370.7163543701172,357.84764099121094,328.2885444824374,382.24999420289475,326.75778564852385,303.15167236328125,319.1468734741211,309.5729217529297,1172.57628595829,1235.8207122981548,1196.0615695118904,0.0365429409934471,-0.023864068962893198,-0.01459162244952765,0.01416846168923535,0.00023674901386677586,-0.04355542164760495,8476.442204346562,8603.856585882777,8149.844940484163,5778.119259044508,6437.5877614647015,6037.735485825282,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE_TR93,111765.75,111684.75,126154.5,0.4210994139276528,0.4545092465788788,0.5754212795573876,1.1143731572555118,1.1327699974610952,1.2233539965811278,1248.3717651367188,1790.9222717285156,2378.9759521484375,383.1237030029297,905.2747650146484,357.8523712158203,0.16037350292557365,0.16207598053093025,0.16245068525865908,0.00037056092893894695,0.0005186838693824378,0.0010198486566441,4.116687334075241e-06,9.610338664130977e-05,4.598814234146082e-06,8.647646069230711e-09,5.055855840855311e-07,5.296016143114336e-08,4.881530591260067e-16,-7.487876548310233e-13,4.182766678547473e-14,7.1378052972961925e-12,-5.503290589801094e-09,1.2198174259730961e-09,-9.113969309935866e-16,-4.8826036490196746e-12,1.5956437116291563e-15,-0.9929945164059137,-1.015702562155716,-0.998828898752817,-0.9927120181154472,-1.0083948877067608,-0.9978025366141714,402.40321190996724,400.69479946016617,445.43002904504783,358.10505383849653,355.89821148893475,364.00131443450994,398.5575408935547,402.5657653808594,442.8274688720703,382.56288109760294,395.3309972147381,403.8944289109428,357.5783386230469,354.6477355957031,361.9103698730469,1269.8311219215393,1453.5773312151432,1439.5626127123833,-0.00881375313379125,-0.057424088241442725,0.015742981741253048,-0.0014310978042085497,0.05103636524940443,0.011101430306516051,10007.36180330281,10323.52965297892,12315.515900557211,8008.5281628803305,7883.929902086172,8276.253249755004,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
